composition,score,var,std
Sm1 I3 O9,0.9556894963979721,0.00044547133043550206,0.02110619175586876
Gd1 I3 O9,0.9556894963979721,0.00044547133043550206,0.02110619175586876
Ti1 Co1 Ge1,0.9556878644227982,0.0029922545733279443,0.05470150430589586
La5 Pb4,0.9556859511137008,0.003668603351782925,0.06056899662189333
Ba2 Y1 B2 Cl1 O6,0.955685453414917,0.0004537020587910294,0.021300283068331025
Cs3 Ag2 Sb3 S8,0.9556836009025572,0.000823614346480355,0.028698681964166143
Pu1 H3,0.9556782495975494,0.002212002283957316,0.047031928346149235
Mn1 Sb1 Se2 Br1,0.9556766974925996,0.001343015112917014,0.03664717059906555
Zn1 C2 S2 N2,0.9556697702407836,0.0007716763671284157,0.027779063467446404
Rb4 P1 S3 O16,0.9556680637598036,0.00034366445855798513,0.01853818919306805
Ni1 B2 O4,0.9556665593385696,0.0015480666191040838,0.039345477746547744
Nb3 Cl6 O8,0.9556607437133792,0.00040908825096651086,0.02022593016319672
Th3 Sn13 Rh4,0.9556584018468856,0.002746524472613903,0.05240729407834279
Li1 Pr1 Ge1,0.955657515525818,0.0033122961358559386,0.0575525510803469
Th1 P7,0.955650697350502,0.001700770887289171,0.041240403578155865
Mo1 F6,0.9556475991010666,0.0004018548418468048,0.020046317413600055
Nb3 S1 I7,0.955644121170044,0.002625176516128088,0.05123647642186265
Sm1 Co1 Sb3,0.9556422436237336,0.002536364499687184,0.05036233215099538
Pb4 S2 O7,0.9556416791677474,0.0005169225050076887,0.02273592982500801
Ca1 V5 H19 O23,0.9556385415792464,0.00017694413518589542,0.013302035001679079
Cu9 Se4 Cl6 O14,0.9556368166208268,0.0012151564483693475,0.034859094198922434
Tl1 Hg1 As3 S6,0.9556360936164856,0.0006038505048925009,0.02457336983184237
Li1 Dy1 Se2,0.9556323921680452,0.0022010556660120397,0.046915409686072655
K5 Ce1 Co2 N12 O24,0.9556319051980972,0.0004802596869470857,0.021914828015457608
Tm1 Ag1 Se2,0.955629696249962,0.0025740664869412237,0.05073525881417403
Sm1 Cu6,0.9556138223409651,0.0015104294289069384,0.03886424357821645
K1 Cu24 Ag9 H48 Pb26 Cl62 O48,0.9556068509817124,0.0009456102875117533,0.030750777022894124
U1 B2 C1,0.9556067174673081,0.003507428814969822,0.0592235494965459
Tl2 P1 Se3,0.9556032890081404,0.0011323636644062626,0.033650611649809016
Rb1 Nb1 As1 Cl1 O5,0.9555976641178132,0.00034328752239689046,0.01852801992650295
P1 Pd1 Se1,0.9555959272384644,0.0025566507944173424,0.05056333448673399
Rb3 B1 Se3 O12,0.9555901318788528,0.00034448412442063015,0.01856028352209713
Ca1 Re2 H6 C1 N2 O10,0.9555865377187728,0.00022319571941511484,0.014939736256544654
Au1 Br1,0.9555805176496506,0.003733555942952219,0.06110283089147521
Eu2 Cu1 H4 S2 O12,0.9555786418914796,0.0002783199125153913,0.016682922780957517
Rb2 Pd1 C2,0.9555756384134292,0.002679562293746607,0.05176448873259164
Pr1 I3 O9,0.9555753749608994,0.0004331264219851826,0.020811689551431967
Tb2 Si5 Ru3,0.9555725091695786,0.002643438045147937,0.051414375860725336
Fe1 Se3 O8,0.9555721038579941,0.0003900332423728583,0.01974925928668866
K2 U1 Cr1 I2 O12,0.9555715769529344,0.00034272331288494036,0.01851278782044834
K2 Co1 Pb1 N6 O12,0.9555663466453552,0.0004868727322256919,0.022065192775629492
Te7 W1 Br5 O1,0.955553212761879,0.00139223844827387,0.03731271161781023
Cs3 B1 P2,0.9555470192432404,0.0026143217238812338,0.05113043833061902
Pu1 Si2 Rh2,0.9555438685417176,0.004814944963061711,0.06938980446046603
Tb1 I3 O9,0.9555365943908692,0.00046922017045167226,0.02166149049469293
Ba1 U2 Se5,0.9555318707227708,0.002370812176420579,0.048690986603483186
K1 U1 Si1 O7,0.9555309563875198,0.000576464604921255,0.02400967731814101
Hg3 Te2 Se1 O10,0.9555276161432268,0.0006549582687898187,0.025592152484498417
N1 Cl1,0.9555247884988785,0.001449409612821729,0.038071112576620735
Cs1 Cu2 I3,0.955517150759697,0.007544159458997842,0.08685712094582597
Sm1 Co1 Se2 Cl1 O6,0.9555109059810638,0.00034444864610634515,0.018559327738534744
Sr3 Bi2 Se6 O19,0.9554981416463852,0.00023621181639450826,0.015369183985967122
Hf1 Ni3,0.955494881272316,0.0019280276490433227,0.04390931164392494
K2 U1 As2 O9,0.9554887503385544,0.00040774503664525095,0.020192697606938283
Lu1 Sn1 Ir1,0.9554865357279776,0.005132506295405122,0.07164151237519434
Al13 Os4,0.9554791533946992,0.0019995459101573953,0.044716282383013416
Bi1 Br1,0.9554779481887816,0.002356156618006201,0.04854025770436537
Na1 I1 O3,0.9554773145914076,0.0006733501055403431,0.02594899045320151
Nd1 Mo1 I4 O15,0.9554672861099244,0.00029374601622137115,0.01713902028184141
La1 P3 O9,0.9554637640714644,0.0003106096256864085,0.017624120564907867
Ce1 P3 O9,0.9554637640714644,0.0003106096256864085,0.017624120564907867
Yb1 Hg2,0.9554613584280014,0.0032891406193349647,0.05735102980186986
K2 Co1 O2,0.955459355711937,0.00078765010254795,0.028065104712934
Ba1 Y2 S4,0.9554546141624448,0.0008240950993099941,0.028707056611746083
P1 Br7,0.9554503375291824,0.0012492845463482418,0.03534521956853914
P4 C2 Se3 N2,0.9554451024532318,0.0010964897796653633,0.03311328705618582
Ca2 Se3 O8,0.9554443520307541,0.0003553699770931372,0.018851259297276064
Cu1 As7 P1 S7 Br1,0.9554385805130003,0.0010996341245887694,0.03316073166546192
V1 Br2 O1,0.9554314589500428,0.0012935821714074732,0.03596640337047164
Dy1 Ga1 Ni1,0.9554229003190994,0.0020609839020884852,0.04539806055426252
Dy3 Sb1 O3,0.9554198163747788,0.001593454196724526,0.03991809360082876
Pd1 C1 N1 Cl2 O1,0.9554115176200868,0.0006795905635939187,0.026068957854005568
Ca5 Si3,0.9554065549373628,0.002764995905118398,0.052583228363408785
Ba3 Ga1 As3,0.9554061204195022,0.002278029370818997,0.04772870594117337
Pr2 Cr1 S4,0.9553848886489869,0.0012886341058555586,0.0358975501372386
Mg1 N8,0.9553811258077621,0.0014023626422348546,0.03744813269356504
U2 Se3,0.9553791433572768,0.008449490388901096,0.09192110959350466
Ba1 Pr2 Mn1 S5,0.955372822880745,0.000983376793821925,0.03135883916572686
Zn3 Se4 O14,0.9553687363862992,0.00039113701325905255,0.019777184159001315
Tl1 Cd1 I3,0.9553643667697906,0.0028977343391254503,0.05383060782793977
Th1 B2 Os2,0.9553638470172882,0.002883551310657764,0.053698708649815435
Tm1 Al8 Cr4,0.9553631317615509,0.0014988687187420019,0.03871522592910962
Pr5 Si4,0.9553620368242264,0.003176123576701739,0.05635710759701689
Li8 Pb3,0.9553613626956942,0.0017815718885573386,0.04220867077458538
Ca1 H2 F4,0.9553597259521484,0.0006861688335544242,0.026194824556664317
Ce2 Zr1 S5,0.955350215435028,0.0003890795706169345,0.019725100015384828
La2 Zr1 S5,0.955350215435028,0.0003890795706169345,0.019725100015384828
Li2 Nd1 Sb2,0.9553486377000808,0.0019292107017768515,0.043922781125252656
Hg1 O1,0.9553411191701888,0.006659907729909499,0.08160825773112362
Ba1 N3 Cl1,0.9553352999687196,0.0006547417843432073,0.02558792262656754
Mn1 Sb1 S2 Cl1,0.9553349488973616,0.0006942471553237294,0.02634857027096023
Dy1 Al3 Cl12,0.955331729054451,0.0013226459934796867,0.03636820030575732
Np1 Cd11,0.955329001545906,0.0014059645626582893,0.037496193975632905
Th1 Cd11,0.955329001545906,0.0014059645626582893,0.037496193975632905
Bi2 B8 O15,0.9553264933824541,0.0006415721454306758,0.02532927447501558
Li2 P1 H6 O6,0.9553249126672744,0.00028172610161079307,0.016784698436695045
Na2 Fe1 H4 S2 O10,0.95532053232193,0.00022226839361470351,0.014908668405149518
Ba1 Au5,0.9553184032440184,0.002995736497710341,0.05473332163965879
Te1 Pd1 I2,0.955309653878212,0.0019726493693157533,0.044414517551311455
Cs2 B2 S3 O13,0.9553075605630874,0.00031923792734114164,0.01786723054480301
La2 Ni12 P5,0.9552961152791976,0.003030786127391128,0.05505257602865762
Na2 Te2 H4 O7,0.9552950674295424,0.0002795665305175769,0.016720243135719556
Al4 W1,0.955292147397995,0.0016316443229849747,0.04039361735453975
Ba2 Gd1 B2 Cl1 O6,0.955274885892868,0.0004738977291451714,0.02176919220240318
Ti3 Ni3 O1,0.9552742654085159,0.002532743287169461,0.05032636771285467
K4 Bi2 O5,0.955272034406662,0.0011322297442207662,0.03364862172839723
Ti1 Fe1 Si1,0.9552697521448136,0.0028551472402757443,0.05343357783525023
Tm1 Si1 Pd2,0.9552588492631912,0.0019500735179197465,0.04415963675031472
Ba3 P3 Br1 O10,0.955253421664238,0.0002621761301146464,0.016191853819579966
Ba3 Ho1 B3 O9,0.955244790315628,0.000516648174348005,0.02272989604789263
Ba2 Y1 In1 Te5,0.9552429550886156,0.0023073336703065828,0.048034713180226056
Mg1 Al1 H4 O2 F5,0.9552353686094284,0.00021977268814722304,0.0148247323128353
Be1 Se1,0.9552268487215042,0.004772374033708718,0.06908237136714923
Rb2 Cd3 S4,0.9552261233329772,0.003104552224354293,0.05571850881308915
Nd1 Cd11,0.955224706530571,0.0015754055985468687,0.039691379398389126
Ce1 Pt3,0.9552216911315918,0.002248267274584671,0.047415896855217986
La1 Pt3,0.9552216911315918,0.002248267274584671,0.047415896855217986
K1 Sb1 S2 O8,0.9552116787433624,0.0002072097268217176,0.014394781235632504
Pd1 Se2 Cl6,0.955203366279602,0.0010090602724449839,0.03176570906567307
Dy3 Si2 Cl5 O6,0.9552007055282592,0.0007293462111582955,0.02700641055672329
Gd1 V1 Se2 O8,0.9551987415552141,0.00036200826708948544,0.019026514843488426
Nd1 P1 Pd1,0.9551980769634248,0.0028106555926874976,0.05301561649823095
Ba2 Er1 Ga1 Te5,0.9551965618133544,0.0016619154617751465,0.040766597377941007
As1 C3 N3 F8,0.9551940059661864,0.0006465977804061907,0.025428287012816863
In1 Pd5 Se1,0.9551934248209,0.0014603195476601695,0.03821412759255626
Zn6 P4 H14 O23,0.9551900625228882,0.00017939705629117967,0.013393918630900356
Np2 Se1 O9,0.9551891303062441,0.0012829826420039242,0.035818747074736215
Cs1 N1 O3,0.9551857060194016,0.0006601659756065532,0.02569369525013001
Zr2 Ga3,0.955182546377182,0.002903501376850848,0.053884147732434697
La3 Be1 V1 S7,0.9551761281490326,0.0005621782493698353,0.0237102983821342
Tm3 Al1 Ni8,0.9551749014854432,0.0014860515966094224,0.03854933976878752
K2 Mo1 H2 S2 O9,0.9551704657077792,0.00021766428495671,0.01475344993405644
Ca1 Fe2 As2,0.9551688700914382,0.003114126171424257,0.05580435620472884
As1 Br3,0.9551680672168732,0.0011963279842721855,0.034587974561575384
K1 Ru2 C4 Cl2 O8,0.955164503455162,0.0013170557167616929,0.03629126226465116
Tb1 Ga3,0.9551580065488816,0.002303476654504004,0.0479945481748084
Cs1 Al1 Si1 O4,0.9551566255092621,0.0003867887798480737,0.01966694637832914
Cs1 Sc1 Se2 O6,0.9551463890075684,0.0003401217157215145,0.01844238910015496
Cs2 Ba3 P4 O14,0.9551424527168274,0.0002908210701300448,0.01705347677542749
La2 I6 O19,0.9551406902074814,0.00044247374527181554,0.021035059906542114
Yb1 Cl1 O1,0.9551379609107972,0.0014350045299932127,0.03788145364150131
Bi2 Te1 I1 Cl1 O8,0.9551339489221572,0.00028206047984001635,0.016794656288236936
B2 S3,0.9551333224773408,0.0021484764982952114,0.04635166122476315
Li1 H2 C1 O3,0.955132187604904,0.0003122729744158888,0.017671247109807754
Cs1 Os1 C3 Cl3 O3,0.955129495859146,0.0009733954599853712,0.03119928620954927
Y1 C1 I1,0.9551265960931778,0.008437593544843785,0.09185637454659194
Ho2 B3 O8,0.9551144361495972,0.0004900631269503465,0.02213736946772011
U1 P1 O5,0.9551144337654114,0.0008363187776263271,0.028919176641569982
Te6 Rh1 Br3,0.9551092064380646,0.0020012271773234467,0.04473507770557067
Cs1 Zr1 U1 Te5,0.9551070058345794,0.0021100128156140425,0.04593487580928071
Ba1 S2 O4,0.9551049381494522,0.00043247155537609464,0.020795950456184844
Ba2 Cu3 Br2 O4,0.9551048654317856,0.0025384891717105274,0.050383421595903234
Tb1 Mn2 Ge2,0.9551047301292421,0.003174587206033943,0.05634347527472852
Cs6 Mo4 C10 S2 O27,0.9550894623994828,0.0006852906031093867,0.026178055754952214
Eu2 Re6 S11,0.9550885438919068,0.003660205527648871,0.06049963245879161
K2 Ni1 Pb1 N6 O12,0.9550884693861008,0.0004791020715790055,0.021888400388767687
Ce1 Mg2 Cu9,0.955086550116539,0.0015611158763144586,0.03951095893944437
La1 Mg2 Cu9,0.955086550116539,0.0015611158763144586,0.03951095893944437
Ba1 Pd1 Se2 O6,0.9550796407461166,0.0003875706007512214,0.019686812864230244
U1 Si1 Pd1,0.9550779893994332,0.0045277008311801,0.06728819236077085
K2 Na1 Fe1 O3,0.9550761979818344,0.0007718168208011675,0.02778159140152284
Cu2 Pb1 Se2 Cl2 O6,0.9550733506679536,0.0006049374714163845,0.02459547664544
U1 Co1 Ge1,0.9550697708129884,0.00717315751456139,0.08469449518452417
La6 Ti2 S8 O5,0.9550602751970292,0.0006905509606031371,0.0262783363362892
Ba1 Cu1 Se1 F1,0.9550581401586532,0.0018806501448406926,0.043366463365608836
Ce1 Se2 O6,0.9550540363788604,0.0003476701848224917,0.01864591603602493
La1 Se2 O6,0.9550540363788604,0.0003476701848224917,0.01864591603602493
Ca3 Fe2 Se6 O18,0.9550526058673858,0.00024057837753055483,0.015510589206427809
Pb1 Se2 O5,0.9550486207008362,0.00027629791385258795,0.016622211460951518
Sm1 Cu4 Ag1,0.9550449132919312,0.0015213859448652304,0.03900494769725029
Cd1 B4 O7,0.9550399732589722,0.0006651549047945821,0.025790597216710242
Na1 N3,0.9550314325094224,0.0011403513674651336,0.03376908893448465
Zn2 Ni1 P2 H8 O12,0.9550282669067384,0.00015648898213409842,0.012509555632959088
Na9 H4 S4 Br1 O20,0.9550256162881852,0.00029146735764253024,0.01707241510866375
Rb1 Mn1 Cl3,0.9550191897153856,0.001117318053476513,0.03342630780502856
U1 I2 O8,0.955018755197525,0.000372443800131408,0.019298803075097896
Tb1 Al3 Cl12,0.955017188191414,0.0013143282720796195,0.03625366563645143
Sc3 In1 N1,0.955014507174492,0.004122687994396518,0.06420816143136726
La1 Ni2 P2,0.9550079780817032,0.003428625943390077,0.05855446988394718
Ce1 Ni2 P2,0.9550079780817032,0.003428625943390077,0.05855446988394718
Sm2 Ta2 Cl2 O7,0.9550031340122224,0.0004911469550764038,0.02216183555295914
Li1 Yb1 Ge2,0.9550018680095672,0.003168937805837811,0.056293319371287835
Hg1 C1 N1 Cl3,0.9549952298402786,0.0009069414845875467,0.030115469190891694
Pr1 Co4 P12,0.9549950921535492,0.0025382471937704897,0.05038102017397514
Eu1 Cu1 Te1 F1,0.9549933052062988,0.002178408483496307,0.046673423738743516
Fe1 Bi1 Se3 O9,0.954984781742096,0.0002826430918143017,0.016811992499828857
Pr6 Fe13 Sn1,0.9549800872802734,0.0009589373833934904,0.03096671412005947
Rb4 Li1 S4 O16,0.9549740636348724,0.00034016792634133865,0.01844364189473811
I1 N5,0.9549729150533676,0.001241287782519198,0.035231914261351145
Zn1 Cd1 C4 S4 N4,0.9549706614017488,0.0007910610167050317,0.02812580695206861
Nd1 P1 O4,0.9549692755937575,0.000363227214816085,0.0190585207929704
K3 As1 O4,0.9549660712480544,0.0007117227076775638,0.0266781316376834
Tl3 V1 S4,0.9549646824598312,0.0014813782262071405,0.03848867659724274
Eu2 Mn5 Al12,0.9549646717309952,0.0016342492433104822,0.040425848702414176
Ga1 Pt3,0.9549642735719681,0.0036322452739641796,0.06026811158452021
Sb1 Pt1 S1,0.9549627816677092,0.003324045533213678,0.05765453610266653
K1 C1 N2 O4,0.9549508041143416,0.0004328299955361168,0.020804566699071547
Fe1 Te3 Br1 O7,0.9549401575326919,0.0003693736606838834,0.019219096250445367
Rb1 Mo6 Se7,0.9549316734075546,0.00209640753460536,0.045786543160685984
V1 Ag1 I2 O8,0.9549280691146852,0.0003290323070184424,0.01813924769714672
Pr1 Te2 Se1,0.9549264526367188,0.0016548424609969831,0.04067975492793662
Sr1 Zn5,0.9549220508337021,0.0016484859652911498,0.040601551267053206
Lu1 Ir2,0.954922045469284,0.002702046921644209,0.051981217008109856
Y1 I3 O9,0.954914971590042,0.0003753242999638658,0.019373288310554453
Tb1 H3 O3,0.9549089998006821,0.0008568956285881324,0.02927277965257369
Na2 Sb1 S1 O4 F3,0.9549088609218598,0.000272626345581101,0.016511400473039863
La3 Sc1 Be1 S7,0.9549050462245942,0.0004948903776733415,0.022246131746291118
Nd1 Ni3,0.9549020886421205,0.0014318401722674414,0.037839664008384656
Rb1 Mo1 P1 Cl1 O5,0.954899964928627,0.0003487956614026512,0.018676071894342536
Bi2 Pd1 Se4 O12,0.954899691939354,0.00024020559277288794,0.015498567442602168
Tm1 Si1 Ru1,0.9548973643779756,0.0014595867382007721,0.03820453818855519
Ba7 B4 Se13,0.954896224141121,0.0018668394211332137,0.04320693718760002
Nb5 Ga13,0.9548957902193068,0.0030890803218781753,0.05557949551658575
Ca1 H2 S2 N2 O9,0.9548944699764252,0.00021487116933702853,0.01465848455117474
S1 I2 N2,0.9548896902799606,0.0012996303405611155,0.03605038613608897
Na3 V1 B6 O13,0.9548837041854858,0.00040028878128806273,0.0200072182296306
K1 Hg1 C3 N3 O3,0.9548821347951888,0.0007580526265740457,0.0275327555209072
Ca5 Ni15 B4,0.9548769336938858,0.0019270131488522144,0.043897757902337284
Cd1 Se2 O5,0.9548736178874968,0.0004922861059285437,0.02218752140119629
Al1 Se1 Br3 N1,0.9548675334453582,0.0007461358350712308,0.027315487091963613
B1 H6 Ru3 C6 O19 F4,0.9548669147491456,0.0003947987657155835,0.01986954367154876
Te7 As2 F12,0.9548644894361497,0.0009037167982573137,0.030061882812912995
Li1 Mn3 H6 Se8 O24,0.9548641622066498,0.0002164357367935212,0.014711755054836968
Dy1 Hg2,0.95485899746418,0.0038452650096192096,0.06201020085130516
Re2 Cl5 O4,0.9548585677146912,0.00043007408663415803,0.020738227663765246
Sc1 Mn1 Si2,0.9548573660850525,0.00183766646574498,0.04286801215061156
Ba1 Zn1 Se2 O6,0.9548524802923204,0.0003502352210043605,0.018714572423765403
Rb3 U2 Ge2 O11,0.954842922091484,0.0006322958207205697,0.025145493049860242
Ta1 P1,0.9548365378379822,0.005387559264372735,0.07339999498891492
Rb1 I1 O4,0.9548329854011536,0.00035763871261928587,0.01891133820276307
Sm1 Mo1 I4 O15,0.9548257339000702,0.0002951875003555091,0.01718102151664764
Dy2 Zr1 S5,0.9548225212097168,0.0003681105847681377,0.01918620819151449
Cr1 P4,0.9548220145702362,0.0021524479587557988,0.04639448198607028
La1 Mo1 I4 O15,0.9548214733600616,0.0002947027912820132,0.017166909776719082
Pr1 Mg2 Cu9,0.9548181641101836,0.0016139905823788446,0.04017450164443667
Ce2 Cd1 Se2 O2,0.95481738448143,0.002237308282359968,0.04730019325922431
Ag5 Pb2 O6,0.9548162543773652,0.002739185242964937,0.0523372261680435
Sm2 Cu1 Se4 O12,0.9548144775629044,0.0003651184154507704,0.01910807199721548
Gd2 Cu1 Se4 O12,0.9548144775629044,0.0003651184154507704,0.01910807199721548
Ho1 Te2 Cl1 O5,0.9548137134313583,0.0005378596018421506,0.02319180031481279
K1 Mo1 P1 Cl1 O5,0.9548119378089904,0.0003232115843860077,0.01797808622701559
Dy1 Tl1 Zn1,0.9548104679584504,0.0031281223960754143,0.05592962002441474
Pr1 Cd11,0.9548049235343932,0.0015102386959180564,0.03886178966437414
Fe6 P4 H17 O27,0.9548025101423264,0.0002016691761894673,0.014201027293455475
Rb5 Ti6 Ag1 Se27,0.9548022747039796,0.0015458385736796033,0.039317153682325516
Ca2 Si1,0.9548011815547944,0.0016452962352253467,0.04056225135794792
Y1 Tl1 Se2,0.954796068072319,0.0022992486709249,0.04795048144622638
Ce2 Te4 Cl2 O11,0.9547923725843428,0.00045592900286895994,0.021352494066711736
Li3 B11 O18,0.9547900104522704,0.0006496802657853433,0.025488826292815903
Cu2 As9 P3 S9 I2,0.954789457321167,0.0009760630068042477,0.03124200708668135
Ca1 Hg1 Pb1,0.9547888797521592,0.004328770729719968,0.06579339427115741
Ca2 Fe6 Se9 Cl4 O27,0.9547877556085588,0.000267714287682928,0.016361976887984162
Ba1 U1 Se2 O8,0.9547849512100219,0.00031247228112103997,0.017676885503986273
Hg1 S2 I2 N4,0.9547813773155212,0.000957264028595475,0.03093968371841372
Na3 Sb1 S4,0.95478064596653,0.0010333676698673347,0.0321460366121134
Ti2 Mn4 Si5,0.9547787064313888,0.002506269866387789,0.05006265940187146
Rb2 Mn2 S3 O12,0.9547782474756241,0.0004346453584303516,0.020848150000188304
Pt5 Se4,0.9547660356760024,0.008884172958052371,0.09425589084005503
Na2 S2 O3,0.9547618770599364,0.000402650810861979,0.0200661608401303
Cs2 B12 O1 F12,0.9547531136870384,0.0085662987798318,0.09255430178998596
Dy3 Co2 Ge4,0.9547514140605926,0.0016470610340143929,0.04058399972913454
Cs2 Cr1 N5 O15,0.9547509950399399,0.00046315195352491785,0.02152096544128348
Yb1 Tl1 Pd1,0.9547490733861924,0.00672444416723311,0.08200270829206258
Cu3 Br4 N4,0.9547462046146392,0.0017394415421800964,0.0417066126912759
Ce2 Te7 Cl2 O17,0.9547455203533172,0.0004352719792498317,0.02086317279921325
Si1 Ag2 O3,0.9547436690330504,0.0020286731234158213,0.04504079399184502
Mn4 Al19,0.9547435742616652,0.0014755308349801096,0.038412639000465834
K5 Ce1 Ni2 N12 O24,0.9547386664152144,0.0004751461300373488,0.021797846912879924
K2 Ca1 Cu1 N6 O12,0.9547385251522064,0.00040546680447238416,0.020136206307852136
Na1 Cu1 Se1,0.9547350215911864,0.002606428556318925,0.05105319339981512
Ca1 Ga4,0.9547334420681,0.004163039224181758,0.06452161827001672
Ba1 P1 S3,0.954730396270752,0.0013430083001389672,0.036647077648005816
Nd6 Fe13 As1,0.954728153347969,0.0011094671062402298,0.03330866413172748
Li2 B2 C1,0.9547225457429884,0.006557749463394959,0.08097993247339096
